F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,file,emotion,actor,gender
24.263883590698242,0.10417108237743378,21.65351104736328,23.907379150390625,27.101028442382812,5.447517395019531,104.43658447265625,113.43721008300781,31.389978408813477,8.258454322814941,0.11005086451768875,1.410789966583252,0.0025381180457770824,0.01110826525837183,0.23271439969539642,0.23017628490924835,3.2592620849609375,1.5737916231155396,3.9384446144104004,2.248502731323242,0.036234986037015915,1.5293607711791992,10.512091636657715,1.7119086980819702,6.101207256317139,1.387863039970398,8.011750221252441,1.559554934501648,5.513016700744629,1.9625192880630493,0.03790479525923729,0.9456390738487244,1.4894191026687622,0.7205899953842163,2.2673113346099854,1.286084771156311,2.762477397918701,1.4539228677749634,19.430910110473633,0.3088577389717102,531.9373779296875,0.5492586493492126,1055.477783203125,0.27151021361351013,-139.48370361328125,-0.6357871890068054,1477.9248046875,0.2294207215309143,757.233154296875,0.30736100673675537,-141.3651885986328,-0.6039040088653564,2510.826416015625,0.13965635001659393,654.0625,0.2735726535320282,-143.5904998779297,-0.5718591809272766,-11.643292427062988,-0.5451915264129639,19.907447814941406,0.37282007932662964,0.07354606688022614,0.3928331136703491,-0.0100392522290349,-1.2036863565444946,0.10348730534315109,0.5001031160354614,29.751476287841797,0.45631247758865356,4.090492248535156,2.5047285556793213,17.56053352355957,0.8642047047615051,5.178138256072998,3.1178343296051025,-2.232880115509033,10.586953163146973,0.05806424841284752,0.011219681240618229,0.005712653510272503,2.127659559249878,0.9259259104728699,0.33666667342185974,0.22691163420677185,0.5399999618530273,0.48026034235954285,-47.93964385986328,03-01-01-01-01-01-01.wav,neutral,1,M
25.167888641357422,0.10356060415506363,23.178247451782227,25.003677368164062,27.699859619140625,4.521612167358398,56.69511413574219,18.043581008911133,9.703052520751953,9.479507446289062,0.11380911618471146,1.4049447774887085,0.0036485600285232067,0.014938576146960258,0.23316912353038788,0.22952055931091309,3.134050130844116,1.3768516778945923,3.778270721435547,2.3283636569976807,0.036783404648303986,1.546614646911621,10.702035903930664,1.6078274250030518,5.343505382537842,1.4433757066726685,10.708868980407715,1.1018030643463135,5.429084300994873,2.1013965606689453,0.023065848276019096,0.8327043056488037,1.6825555562973022,0.5733880400657654,3.289557933807373,0.9116303324699402,4.4284563064575195,0.7815566658973694,21.039087295532227,0.2991904020309448,562.9193115234375,0.5428217053413391,1038.5877685546875,0.26963314414024353,-139.9794921875,-0.6260742545127869,1526.3619384765625,0.24336209893226624,737.9295043945312,0.27437707781791687,-140.7921905517578,-0.6001509428024292,2538.478515625,0.13409537076950073,647.218017578125,0.34068381786346436,-142.90821838378906,-0.5699997544288635,-12.260625839233398,-0.5311462879180908,19.76774787902832,0.37127256393432617,0.07623239606618881,0.3627031445503235,-0.00969852413982153,-1.099890947341919,0.10423839092254639,0.5422924160957336,27.710243225097656,0.4797861874103546,6.162841796875,1.6796166896820068,19.810239791870117,0.6906865239143372,2.6629040241241455,6.122746467590332,-2.234646797180176,10.659966468811035,0.05041949450969696,0.01274094544351101,0.00543428398668766,2.4096386432647705,1.2232415676116943,0.2574999928474426,0.08982621878385544,0.5349999666213989,0.48520612716674805,-47.34233093261719,03-01-01-01-01-02-01.wav,neutral,1,M
24.186603546142578,0.10349491238594055,22.353912353515625,23.728384017944336,27.093286514282227,4.739374160766602,209.15255737304688,255.81077575683594,13.0675630569458,11.15325927734375,0.12920983135700226,1.4293869733810425,0.0034784055314958096,0.009519156068563461,0.2655252516269684,0.26204684376716614,3.9736673831939697,2.611292600631714,3.47615385055542,2.330339193344116,0.04458305984735489,1.4945037364959717,11.385278701782227,1.6172523498535156,6.079310417175293,1.6497348546981812,9.165839195251465,1.2119746208190918,4.260278224945068,2.8315799236297607,0.0454525500535965,1.8597614765167236,1.6027259826660156,0.7354848384857178,2.756408214569092,1.1649372577667236,3.1501402854919434,3.5114917755126953,20.1397705078125,0.3305085301399231,484.2330322265625,0.47878333926200867,1178.2471923828125,0.19979116320610046,-136.13572692871094,-0.6733555197715759,1447.830322265625,0.20153240859508514,825.9278564453125,0.28590407967567444,-135.41458129882812,-0.652587890625,2462.352294921875,0.11313505470752716,702.8191528320312,0.39904525876045227,-137.7710723876953,-0.6175621747970581,-12.27045726776123,-0.5190277695655823,20.737754821777344,0.36630678176879883,0.07496939599514008,0.34881195425987244,-0.012636586092412472,-0.8633164763450623,0.11655459553003311,0.5303537249565125,30.678300857543945,0.45956096053123474,5.323808670043945,2.3228631019592285,16.05647087097168,0.8530442714691162,-0.7013712525367737,-24.413501739501953,-1.5646839141845703,9.447986602783203,0.05512746796011925,0.01402923371642828,0.007729427423328161,2.153846263885498,0.6309148669242859,0.5450000166893005,0.17499999701976776,0.6766666173934937,0.41483598947525024,-45.849761962890625,03-01-01-01-02-01-01.wav,neutral,1,M
24.268760681152344,0.09604211896657944,22.443832397460938,24.47896957397461,26.744178771972656,4.300346374511719,159.0050506591797,128.23387145996094,31.331653594970703,10.120682716369629,0.1253213733434677,1.4838659763336182,0.0052310810424387455,0.012053807266056538,0.26482024788856506,0.25958916544914246,2.9702932834625244,1.7921382188796997,3.430544376373291,1.997757911682129,0.041550297290086746,1.5513136386871338,12.68779468536377,1.308746337890625,5.502086639404297,1.8092249631881714,8.34750747680664,1.3755571842193604,4.548709869384766,2.3985748291015625,0.03373958170413971,1.139565110206604,1.6023064851760864,0.728051483631134,2.869013786315918,0.9143360257148743,0.5362125635147095,7.3498735427856445,20.31266975402832,0.30877435207366943,501.7701721191406,0.5521115064620972,1119.4805908203125,0.21958011388778687,-136.26820373535156,-0.6612371802330017,1456.539794921875,0.2527349889278412,786.9503173828125,0.2946901321411133,-138.57276916503906,-0.622871994972229,2463.856689453125,0.14345185458660126,691.2570190429688,0.26973631978034973,-141.33787536621094,-0.5829613208770752,-12.642011642456055,-0.5857989192008972,21.02968406677246,0.42885857820510864,0.06605140119791031,0.421548992395401,-0.010524917393922806,-1.1061114072799683,0.11072748899459839,0.5746957063674927,29.611570358276367,0.49484679102897644,6.749358177185059,1.5439326763153076,17.311267852783203,0.768095850944519,2.200871467590332,7.550289154052734,-2.113301992416382,10.640630722045898,0.056815341114997864,0.012168602086603642,0.008324271067976952,2.222222328186035,0.9771987199783325,0.3333333134651184,0.26737403869628906,0.5,0.4457016587257385,-46.193145751953125,03-01-01-01-02-02-01.wav,neutral,1,M
28.360965728759766,0.09604397416114807,27.0253849029541,28.33072280883789,30.857139587402344,3.831754684448242,38.18503189086914,13.609619140625,21.805145263671875,20.585012435913086,0.17161975800991058,1.301374077796936,0.005169055890291929,0.017775777727365494,0.39723289012908936,0.39206382632255554,5.711493968963623,2.795940399169922,3.844662666320801,2.2036795616149902,0.06710974127054214,1.3330638408660889,13.647384643554688,1.2376773357391357,5.138481140136719,1.8242065906524658,9.04784107208252,1.5999054908752441,2.903262138366699,4.380264759063721,0.04602367803454399,1.9308371543884277,1.5750945806503296,0.7398384213447571,3.735435962677002,0.9367563128471375,2.4210147857666016,2.9000298976898193,22.761911392211914,0.3433874845504761,546.2044677734375,0.5396519303321838,1129.4263916015625,0.2270532250404358,-132.06871032714844,-0.693998396396637,1521.87890625,0.22108115255832672,819.3667602539062,0.283367395401001,-133.28146362304688,-0.6535699963569641,2545.135986328125,0.14143718779087067,677.6679077148438,0.24879726767539978,-135.40475463867188,-0.6226069331169128,-13.399645805358887,-0.5199617147445679,21.067707061767578,0.4057562053203583,0.09249357134103775,0.3202335834503174,-0.015276008285582066,-0.7368202209472656,0.16943217813968658,0.39324751496315,30.62558937072754,0.41441765427589417,5.820414066314697,2.2661664485931396,18.007490158081055,1.046695590019226,-1.598663091659546,-10.234777450561523,-2.246837615966797,10.860919952392578,0.05493424832820892,0.00982216838747263,0.008837283588945866,2.312138795852661,0.8797654509544373,0.4099999964237213,0.272885799407959,0.5274999737739563,0.45805975794792175,-42.87312316894531,03-01-03-01-01-01-01.wav,happy,1,M
28.093278884887695,0.10425621271133423,26.13787269592285,28.16563606262207,30.96089744567871,4.823024749755859,71.55335235595703,44.999935150146484,-3.7361629009246826,38.8016471862793,0.19240684807300568,1.3802014589309692,0.0036704984959214926,0.02166469395160675,0.4037468433380127,0.40007635951042175,5.790990352630615,3.010071039199829,4.956217288970947,2.232022762298584,0.08197032660245895,1.4251682758331299,13.369747161865234,1.2223269939422607,3.942718982696533,2.5007505416870117,9.661919593811035,1.4862728118896484,4.373298645019531,2.8279969692230225,0.05205697566270828,1.3293497562408447,1.465798020362854,0.7161570191383362,3.153608560562134,1.1518137454986572,1.9560843706130981,3.2505156993865967,18.09902000427246,0.4446712136268616,571.6339721679688,0.5244001150131226,1068.8443603515625,0.2978144586086273,-133.2783966064453,-0.6812885403633118,1575.1322021484375,0.24040259420871735,798.6371459960938,0.2758597135543823,-131.9378662109375,-0.6737580299377441,2560.412109375,0.13006867468357086,690.8820190429688,0.26732200384140015,-133.7199249267578,-0.6471660137176514,-10.491193771362305,-0.6042183637619019,18.079898834228516,0.4667714834213257,0.090766541659832,0.33164894580841064,-0.012424224987626076,-1.0460745096206665,0.20439434051513672,0.5420603156089783,28.022714614868164,0.4870803654193878,1.2889045476913452,9.648828506469727,19.403472900390625,0.8640738129615784,-0.0342666357755661,-479.3711242675781,-5.9991374015808105,15.004518508911133,0.04548465088009834,0.010487128049135208,0.011516693979501724,2.0231213569641113,0.8797654509544373,0.41333329677581787,0.3523571193218231,0.5249999761581421,0.4951010048389435,-41.58428192138672,03-01-03-01-01-02-01.wav,happy,1,M
26.809051513671875,0.08533462882041931,24.85645866394043,27.097774505615234,28.884767532348633,4.028308868408203,158.49070739746094,289.74261474609375,42.54874801635742,23.666397094726562,0.15694136917591095,1.2714122533798218,0.0034432411193847656,0.032603919506073,0.3250594735145569,0.3216162323951721,4.446689605712891,2.773340940475464,3.1442153453826904,1.805666446685791,0.05511855334043503,1.3724912405014038,12.221872329711914,1.51162588596344,5.570507049560547,2.0329694747924805,6.898649215698242,1.7718905210494995,2.387704849243164,5.603639602661133,0.02652299776673317,1.0755894184112549,1.480049967765808,0.7799901962280273,4.1371002197265625,0.7754876613616943,2.3819940090179443,2.0590226650238037,22.122344970703125,0.3605818450450897,460.0458679199219,0.4655987620353699,1168.6107177734375,0.2357260286808014,-131.8529052734375,-0.6982760429382324,1410.5037841796875,0.21045130491256714,859.5994873046875,0.31341439485549927,-133.35293579101562,-0.6595308184623718,2476.873046875,0.11279254406690598,631.7725219726562,0.42648324370384216,-136.08917236328125,-0.6186547875404358,-13.761641502380371,-0.5311750769615173,21.972816467285156,0.36967286467552185,0.09071669727563858,0.2637263536453247,-0.015792349353432655,-0.8513995409011841,0.1420937478542328,0.4211011230945587,32.08603286743164,0.39448925852775574,6.704348564147949,1.6165926456451416,14.966106414794922,0.9239906668663025,-3.829252243041992,-4.921568870544434,-0.2629898190498352,9.239669799804688,0.06606552004814148,0.012887978926301003,0.006773275323212147,1.9886363744735718,0.8645533323287964,0.41333329677581787,0.2877884805202484,0.7166666388511658,0.4302195608615875,-43.842994689941406,03-01-03-01-02-01-01.wav,happy,1,M
26.414188385009766,0.07598509639501572,24.860572814941406,26.16366195678711,27.983989715576172,3.1234169006347656,232.39736938476562,310.3869934082031,35.154109954833984,20.59235382080078,0.1696501523256302,1.1819456815719604,0.005577545613050461,0.01881290413439274,0.3666785657405853,0.36110103130340576,4.241097927093506,2.7259113788604736,3.391403913497925,2.0900514125823975,0.056361325085163116,1.2451082468032837,11.406744003295898,1.6229580640792847,7.742927551269531,1.184312105178833,10.04697322845459,1.359499216079712,3.1041646003723145,4.477548122406006,0.03154183551669121,1.4551085233688354,1.1506317853927612,0.5971636772155762,4.514758586883545,0.6187975406646729,3.623049259185791,1.2480360269546509,20.0278263092041,0.4018682837486267,438.1341857910156,0.459908127784729,1162.555419921875,0.19518683850765228,-130.76446533203125,-0.7102201581001282,1379.970703125,0.20642170310020447,851.84375,0.30078810453414917,-132.3889923095703,-0.6699386239051819,2438.621826171875,0.10971884429454803,616.6912231445312,0.3708193898200989,-134.45111083984375,-0.6387288570404053,-13.037166595458984,-0.5503915548324585,20.963468551635742,0.40195921063423157,0.08391692489385605,0.3032223582267761,-0.015348730608820915,-0.6853139996528625,0.1286902278661728,0.4179990291595459,30.789636611938477,0.35895392298698425,5.817231178283691,1.668936014175415,16.45233154296875,0.9935727715492249,-4.205942630767822,-4.298313617706299,-1.6405175924301147,10.301579475402832,0.04583868384361267,0.011686173267662525,0.015514458529651165,2.1680216789245605,0.8241758346557617,0.43666666746139526,0.327244371175766,0.5649999976158142,0.4401420056819916,-44.43270492553711,03-01-03-01-02-02-01.wav,happy,1,M
34.2881965637207,0.09648247063159943,31.88669204711914,33.99284362792969,37.641441345214844,5.754749298095703,49.43524169921875,25.81905174255371,6.213134765625,27.509140014648438,0.2395021617412567,1.3206310272216797,0.007802989333868027,0.023868676275014877,0.4788418710231781,0.4710388779640198,8.752120971679688,4.842955112457275,5.1017608642578125,2.5346109867095947,0.11624908447265625,1.516746997833252,10.600125312805176,1.4413058757781982,2.4945733547210693,4.257955551147461,3.481334686279297,3.5965142250061035,1.5860776901245117,10.28219223022461,0.03386514633893967,0.906137228012085,1.5998672246932983,0.6260254979133606,4.880901336669922,0.9014257788658142,5.427281856536865,1.7577179670333862,20.186960220336914,0.40540480613708496,561.947509765625,0.5424797534942627,1083.1875,0.24619057774543762,-144.84872436523438,-0.5913802981376648,1524.2579345703125,0.23528313636779785,860.91796875,0.2698298990726471,-132.2813262939453,-0.6666532158851624,2536.744873046875,0.1381547749042511,648.9961547851562,0.43491190671920776,-134.63894653320312,-0.6324144601821899,-11.601998329162598,-0.6444140672683716,20.14682388305664,0.4096011221408844,0.11980921030044556,0.2690631151199341,-0.013932730071246624,-0.910843551158905,0.2918611466884613,0.6294496655464172,24.77328872680664,0.44427135586738586,2.308894634246826,6.694096088409424,4.535627841949463,3.836313247680664,-2.7373135089874268,-8.644196510314941,0.28178802132606506,8.241870880126953,0.07089035958051682,0.01243631448596716,0.01522621139883995,2.7322404384613037,0.8310249447822571,0.43666666746139526,0.33983656764030457,0.7400000095367432,0.44564560055732727,-39.135589599609375,03-01-03-02-01-01-01.wav,happy,1,M
33.4853630065918,0.10049627721309662,31.80201530456543,33.41911315917969,35.89689636230469,4.094881057739258,113.93727111816406,100.56791687011719,11.214111328125,19.981470108032227,0.28581568598747253,1.3642023801803589,0.01042547170072794,0.04335807263851166,0.5647211670875549,0.5542957186698914,10.626364707946777,7.604190349578857,6.592663764953613,3.185274362564087,0.13527803122997284,1.628226637840271,14.481513977050781,0.9700486063957214,-1.8059914112091064,-5.9979472160339355,4.8578200340271,2.4393258094787598,3.6540744304656982,4.045955181121826,0.04194510355591774,1.343116044998169,1.355941891670227,0.7486168742179871,5.614519119262695,0.7915521860122681,5.081515312194824,1.8678522109985352,18.201032638549805,0.41575759649276733,483.4794921875,0.5669568181037903,1185.0814208984375,0.24580328166484833,-145.28073120117188,-0.5869215726852417,1446.2874755859375,0.21777771413326263,825.482666015625,0.34167563915252686,-129.2616729736328,-0.690053403377533,2490.73046875,0.13728748261928558,620.29150390625,0.35197991132736206,-131.63551330566406,-0.654145359992981,-10.023134231567383,-0.618603527545929,19.82929039001465,0.337700754404068,0.11348582059144974,0.2706281840801239,-0.010674770921468735,-0.874348521232605,0.3315054476261139,0.7645136117935181,26.85628890991211,0.393104612827301,-1.408362865447998,-7.52670431137085,8.301790237426758,1.9081019163131714,-2.1950347423553467,-8.805354118347168,-3.1127097606658936,13.825077056884766,0.046924397349357605,0.01070017833262682,0.01690826378762722,2.4861879348754883,1.1204482316970825,0.33249998092651367,0.3521629571914673,0.429999977350235,0.47828859090805054,-36.774532318115234,03-01-03-02-01-02-01.wav,happy,1,M
